Plot 50000,West Extension 49, Gaborone,25.87233014434791,-24.65045377613743
Plot 50001,West Extension 49, Gaborone,25.87227585273234,-24.65030591806543
Plot 50002,West Extension 49, Gaborone,25.8722762961404,-24.65017629274972
Plot 50003,West Extension 49, Gaborone,25.87229448698377,-24.64996925841717
Plot 50004,West Extension 49, Gaborone,25.87285139759226,-24.64999016532809
Plot 50005,West Extension 49, Gaborone,25.8728535785903,-24.65015591270005
Plot 50006,West Extension 49, Gaborone,25.87281609807759,-24.65032197256794
Plot 50007,West Extension 49, Gaborone,25.87284517978547,-24.65040010723161
Plot 50008,West Extension 49, Gaborone,25.87299918317854,-24.65039618812996
Plot 50009,West Extension 49, Gaborone,25.87307201084574,-24.65032201460511
Plot 50010,West Extension 49, Gaborone,25.873024315168,-24.65016968648331
Plot 50011,West Extension 49, Gaborone,25.87302520574685,-24.64997768091975
Plot 50012,West Extension 49, Gaborone,25.87361083358265,-24.64997486349674
Plot 50013,West Extension 49, Gaborone,25.87363716700897,-24.65016751916454
Plot 50014,West Extension 49, Gaborone,25.87368995053454,-24.65023181012669
Plot 50015,West Extension 49, Gaborone,25.87378905884192,-24.65016766934163
Plot 50016,West Extension 49, Gaborone,25.87378477725244,-24.65003062337948
Plot 50017,West Extension 49, Gaborone,25.8740892792915,-24.64992251115596
NO_RESULTS,NO_RESULTS, NO_RESULTS,0.0,0.0
Plot 50019,West Extension 49, Gaborone,25.87408243686462,-24.64971815632187
Plot 50020,West Extension 49, Gaborone,25.87409711210282,-24.6495252025855
Plot 50021,West Extension 49, Gaborone,25.87468558157417,-24.64952176874489
Plot 50022,West Extension 49, Gaborone,25.87463627570704,-24.64971944630565
Plot 50023,West Extension 49, Gaborone,25.87467321813704,-24.64981073525418
Plot 50024,West Extension 49, Gaborone,25.87485141204517,-24.64950786230729
Plot 50025,Unsorted, Gaborone,25.87715258459854,-24.64923416177124
Plot 50026,West Extension 49, Gaborone,25.87559456636297,-24.64929022526312
Plot 50027,West Extension 49, Gaborone,25.87559951519122,-24.64914914070516
Plot 50028,West Extension 49, Gaborone,25.87559591054534,-24.64900415927581
Plot 50029,West Extension 49, Gaborone,25.87560133111101,-24.64881925603043
Plot 50030,West Extension 49, Gaborone,25.87617324674105,-24.64881510848957
Plot 50031,West Extension 49, Gaborone,25.87618869727652,-24.64901238844459
Plot 50032,West Extension 49, Gaborone,25.87615543270087,-24.6491673840984
Plot 50033,West Extension 49, Gaborone,25.87636062033721,-24.64881679285303
Plot 50034,West Extension 49, Gaborone,25.87690406291629,-24.64881305817043
Plot 50035,West Extension 49, Gaborone,25.87149140178157,-24.64917091778458
Plot 50036,West Extension 49, Gaborone,25.87214808950647,-24.64911338938549
Plot 50037,West Extension 49, Gaborone,25.8722049720744,-24.64920889707189
Plot 50038,West Extension 49, Gaborone,25.8722749852044,-24.64931435513893
Plot 50039,West Extension 49, Gaborone,25.8723515639517,-24.6494237937142
Plot 50040,West Extension 49, Gaborone,25.87241502281225,-24.64960289036129
Plot 50041,West Extension 49, Gaborone,25.87242016608441,-24.64977087103785
Plot 50042,West Extension 49, Gaborone,25.87195806996702,-24.64982818516221
Plot 50043,West Extension 49, Gaborone,25.87149775692982,-24.6498216634555
Plot 50044,West Extension 49, Gaborone,25.87148685195825,-24.64959561848555
Plot 50045,West Extension 49, Gaborone,25.87148248039686,-24.64945255160336
Plot 50046,West Extension 49, Gaborone,25.87148028887749,-24.64930327287217
Plot 50047,West Extension 49, Gaborone,25.87191097368027,-24.64948639083881
Plot 50048,West Extension 49, Gaborone,25.87225501421294,-24.64896491053009
Plot 50049,West Extension 49, Gaborone,25.87280506940069,-24.64879199749662
Plot 50050,West Extension 49, Gaborone,25.87293423624451,-24.64871841961416
Plot 50051,West Extension 49, Gaborone,25.87337348474083,-24.64833386130617
Plot 50052,West Extension 49, Gaborone,25.87349183293364,-24.64849381140845
Plot 50053,West Extension 49, Gaborone,25.87358395539302,-24.64861888151956
Plot 50054,West Extension 49, Gaborone,25.87367612884281,-24.64873024603218
Plot 50055,West Extension 49, Gaborone,25.8737462792166,-24.64885990283763
Plot 50056,West Extension 49, Gaborone,25.87382317279746,-24.64896738463648
Plot 50057,West Extension 49, Gaborone,25.87391552394877,-24.64913477935275
Plot 50058,West Extension 49, Gaborone,25.87391851695613,-24.64932217918742
Plot 50059,West Extension 49, Gaborone,25.8739217475831,-24.64946802735788
Plot 50060,West Extension 49, Gaborone,25.87392053539167,-24.64961034811832
Plot 50061,West Extension 49, Gaborone,25.87391075952599,-24.6497974491558
Plot 50062,West Extension 49, Gaborone,25.87334724487365,-24.64979912017378
Plot 50063,West Extension 49, Gaborone,25.8733295553602,-24.64961008181703
Plot 50064,West Extension 49, Gaborone,25.87333170376537,-24.64947788886853
Plot 50065,West Extension 49, Gaborone,25.8733272772724,-24.64936004776082
Plot 50066,West Extension 49, Gaborone,25.873295243587,-24.64923982662526
Plot 50067,West Extension 49, Gaborone,25.87324711646829,-24.64915623094951
Plot 50068,West Extension 49, Gaborone,25.8731661658896,-24.649034798123
Plot 50069,West Extension 49, Gaborone,25.8730895878903,-24.648921381016
Plot 50070,West Extension 49, Gaborone,25.87304147738458,-24.64876818205963
Plot 50071,West Extension 49, Gaborone,25.87282009523271,-24.64889442688065
Plot 50072,West Extension 49, Gaborone,25.8729513988919,-24.64899791050521
Plot 50073,West Extension 49, Gaborone,25.8730148452595,-24.64910535619147
Plot 50074,West Extension 49, Gaborone,25.87316121932055,-24.6493066340774
Plot 50075,West Extension 49, Gaborone,25.8731630588949,-24.6494878677641
Plot 50076,West Extension 49, Gaborone,25.87316505379323,-24.64963101553922
